"att_1","att_2","att_3","att_4","att_5","att_6","att_7","att_8","att_9","att_10","att_11","att_12","att_13","att_14","att_15","att_16","att_17","att_18","att_19","att_20","att_21","att_22","class"
0.105717,-0.010367,0.00251,-0.097538,0.008414,-0.000188,0.007706,-0.000234,0.000013,1,0.801116,0.840906,0.465535,0.1,0.2,0.906488,0.216138,0.2,0.32933,0.011763,,,-1
0.27715,-0.013027,0.001467,-0.064462,0.002534,-0.000026,0.001565,-0.000021,0.000001,1,0.827672,0.841352,0.110724,0.2,0.1,1,0.106897,0.04,0.509046,0.067147,,,-1
0.070001,-0.018006,0.011294,-0.160282,0.036308,-0.002111,0.030695,-0.002465,0.000371,1,0.801142,0.783096,0.366609,0.2,0.1,0.913392,0.320571,,0.223501,0.002495,,,-1
0.045715,-0.029389,0.045024,-0.190702,0.105967,-0.015071,0.065243,-0.01287,0.004742,1,0.809461,0.701333,0.095147,0.1,,1,0.448265,0.2,0.183329,0.00113,,,-1
0.192854,-0.01301,0.002147,-0.09886,0.00577,-0.000087,0.00427,-0.000087,0.000003,1,0.829134,0.853487,0.539046,0.4,0.3,1,0.11854,0.058824,0.343471,0.013918,,,-1
0.132856,-0.03942,0.028851,-0.365092,0.096966,-0.00659,0.085698,-0.008082,0.001423,1,,0.812886,0.456921,,0.1,1,0.290949,0.181818,0.22235,0.002444,,,-1
0.095717,-0.025991,0.01768,-0.191017,0.047217,-0.00299,0.032858,-0.002891,0.000476,1,0.857974,0.822325,0.12387,0.2,0.1,0.947786,0.258567,0.4,0.119217,0.000202,,,-1
0.901443,-0.013344,0.000506,-0.073937,0.000954,-0.000003,0.000546,-0.000003,0,1,0.851723,0.850399,0.252189,0.2,0.4,1,0.035039,0.114286,0.426247,0.03301,,,-1
0.341427,-0.020274,0.002908,-0.136916,0.007158,-0.000096,0.004792,-0.00009,0.000003,1,0.865744,0.814077,0.079596,0.3,0.1,1,0.093266,0.090909,0.320927,0.010608,,,-1
0.021429,-0.000303,0.000012,0.000896,-0.000012,0,0.000611,-0.000003,0,,,,1,,,0.516612,0.179963,0.25,0.454683,0.04274,0.111111,,1
0.037142,0.000144,0.000262,-0.191648,-0.000724,-0.000121,0.089838,0.000122,0.000052,,,,0.475463,,0.1,0.512398,0.127894,,0.285227,0.006618,,,1
0.027143,-0.050781,0.238673,-0.262091,0.447196,-0.195255,0.218419,-0.132392,0.149856,,,,1,,,0.604216,0.626578,0.666667,0.125568,0.000249,,,1
0.024286,-0.000752,0.000079,-0.125369,0.003562,-0.000035,0.056982,-0.000568,0.000014,,,0.748564,0.462095,,0.1,0.547403,0.341805,0.25,0.170806,0.000851,,,1
0.037142,-0.004226,0.001241,-0.011007,0.001086,-0.000028,0.000353,-0.000012,0.000001,,0.83036,,0.107757,,,0.578689,0.271764,,0.421286,0.0315,,,1
0.03,-0.00967,0.007885,-0.364616,0.10774,-0.008158,0.384564,-0.040353,0.007919,,,0.74804,0.458912,,0.1,0.565078,0.341805,0.25,0.109304,0.000143,,,1
0.032856,-0.01669,0.020947,-0.1126,0.051304,-0.005989,0.032756,-0.005308,0.001608,1,0.745437,,0.109835,0.1,,0.594687,0.288484,1,0.131777,0.000302,,,1
0.032857,-0.016111,0.019765,-0.330126,0.146798,-0.016736,0.284387,-0.044941,0.013288,2,,0.805079,0.218183,,0.1,0.576887,0.294524,0.4,0.121123,0.000215,,,1
0.048571,-0.024758,0.03147,-0.466863,0.214193,-0.02529,0.382045,-0.062261,0.019056,2,,,0.998308,,0.1,0.587928,0.223072,0.166667,0.17159,0.000867,,,1
0.034286,-0.028993,0.060326,-0.23123,0.174509,-0.033739,0.131678,-0.03531,0.017702,1,,,1,,,0.629614,0.298844,0.25,0.147152,0.000469,,,1
0.052857,-0.014799,0.010162,-0.157126,0.038991,-0.002482,0.039314,-0.003459,0.00057,1,0.737789,0.808705,0.366169,,,0.659176,0.243473,0.142857,0.215727,0.002166,,,1
0.030001,-0.029246,0.070958,-0.009501,0.008296,-0.001854,0.000453,-0.00014,0.000081,,0.81023,,0.109292,0.1,,0.592412,0.512913,0.333333,0.187356,0.001232,,,1
0.031429,-0.029757,0.06977,-0.306124,0.260512,-0.056729,0.25371,-0.076681,0.043277,1,,,0.049833,,,0.552496,0.316018,0.25,0.143601,0.000425,,,1
0.024286,-0.029349,0.090663,-0.043469,0.048702,-0.013962,0.006867,-0.00273,0.002027,,0.8179,,0.106975,0.2,,0.550341,0.304542,,0.12579,0.00025,,,1
0.040001,-0.000088,0.00002,-0.002344,-0.000031,0,0.000073,0,0,,,0.843391,0.476542,,0.1,0.472635,0.267243,,0.781079,0.372203,0.928571,,1
0.47,-0.002683,0.000049,-0.003734,-0.000028,0,0.000112,0,0,,0.830714,0.834205,0.119242,0.1,0.4,0.674621,0.040153,0.0625,0.905962,0.673659,1.104101,,1
0.08,-0.01232,0.004943,-0.016316,0.00229,-0.000083,0.000321,-0.000016,0.000001,,0.789237,,0.106239,0.1,,0.554649,0.153647,0.090909,0.248102,0.003789,,,1
0.050001,-0.023993,0.029394,-0.275678,0.122529,-0.013937,0.133372,-0.021047,0.006203,,0.700396,0.822836,0.539362,0.1,0.1,0.513771,0.209315,,0.160175,0.000658,,,1
0.221429,-0.029852,0.011124,-0.001854,0.000236,-0.000008,0.000013,-0.000001,0,1,0.757636,,0.104301,0.1,,0.543217,0.087168,0.086957,0.145246,0.000445,,,1
0.137139,-0.040939,0.030609,-0.253178,0.068657,-0.004767,0.040449,-0.003895,0.000701,2,0.830052,0.809544,0.157546,0.1,,0.620087,0.122885,0.111111,0.212543,0.002041,,,1
0.06,-0.03876,0.063044,-0.239262,0.14114,-0.021317,0.082487,-0.017279,0.006763,2,0.824976,,0.188619,0.2,,0.583045,0.231074,,0.157602,0.000617,,,1
0.102859,-0.020657,0.010522,-0.140288,0.025805,-0.001219,0.016633,-0.001085,0.000133,2,0.839614,0.805023,0.31514,0.2,0.1,0.571859,0.122871,0.090909,0.21859,0.002283,,,1
0.025714,-0.038761,0.153307,-0.050324,0.072248,-0.026534,0.00896,-0.004567,0.004346,1,0.831697,,0.104919,0.1,,0.530986,0.402124,,0.126743,0.000258,,,1
0.084288,-0.000224,0.000054,-0.054565,0.000155,-0.000003,0.003246,-0.000004,0,1,,0.794153,0.465599,,0.1,0.580563,0.185743,,0.436363,0.036257,0.090909,,1
0.047142,-0.00537,0.001594,-0.236299,0.024617,-0.000677,0.102769,-0.003793,0.00027,1,,0.750049,0.460975,,,0.610035,0.311563,0.166667,0.186981,0.001222,,,1
0.03,-0.010064,0.008603,-0.34166,0.105712,-0.008391,0.339705,-0.037323,0.007677,1,,0.705403,0.460406,,0.1,0.576833,0.392699,0.333333,0.123123,0.00023,,,1
0.177141,-0.006235,0.000598,-0.047012,0.001524,-0.000014,0.001144,-0.000013,0,1,0.839712,0.801336,0.367661,0.3,0.1,0.619623,0.103052,0.076923,0.418651,0.030719,,,1
0.258569,-0.015894,0.002494,-0.268271,0.014801,-0.000215,0.023862,-0.000466,0.000017,1,0.822172,0.843314,0.343563,0.1,0.1,0.706156,0.08818,0.166667,0.284754,0.006575,,,1
0.027144,-0.020415,0.039139,-0.35436,0.246332,-0.043861,0.404571,-0.099881,0.046092,1,,,1,,,0.581413,0.403834,0.25,0.135491,0.000337,,,1
0.065713,-0.024297,0.023111,-0.033952,0.011683,-0.001031,0.001698,-0.000207,0.000047,1,0.829084,,0.106658,,,0.553563,0.190895,0.4,0.231276,0.002861,,,1
0.538588,-0.013188,0.000999,0.000091,-0.00006,0.000001,0.000022,0,0,1,0.847654,,0.10636,0.1,,0.537137,0.042693,0.028571,0.308316,0.009036,0.05102,,1
0.035714,-0.02994,0.06316,-0.138276,0.105872,-0.020743,0.046464,-0.012635,0.006416,1,0.810737,,0.10838,0.2,,0.557692,0.313786,0.25,0.179164,0.00103,,,1
0.300007,-0.022093,0.004181,-0.028927,0.001899,-0.000032,0.00033,-0.000008,0,1,0.845178,,0.10747,0.1,,0.540016,0.062981,0.235294,0.320263,0.01052,,,1
0.034286,-0.031887,0.075638,-0.328813,0.283122,-0.062377,0.276308,-0.0845,0.048253,1,,,0.105712,,,0.539661,0.464733,,0.135558,0.000338,,,1
0.135717,-0.041378,0.031943,-0.136912,0.038325,-0.002746,0.012327,-0.001225,0.000227,1,0.810738,,0.107949,0.2,,0.581689,0.114793,0.3,0.244782,0.00359,,,1
0.047143,-0.035256,0.06633,-0.180145,0.122948,-0.021476,0.059563,-0.014433,0.006532,1,0.823453,,0.108299,0.1,,0.565651,0.287182,0.2,0.167183,0.000781,,,1
0.074287,-0.029111,0.028525,-0.167964,0.059713,-0.005436,0.032715,-0.004132,0.000975,1,0.838124,0.808421,0.15791,0.2,0.1,0.601226,0.274192,0.125,0.184568,0.00116,,,1
0.104287,-0.018567,0.008367,-0.134099,0.021805,-0.00091,0.01498,-0.000863,0.000093,1,0.841075,0.836859,0.112775,0.1,0.3,0.568888,0.150292,0.166667,0.234821,0.003041,,,1
0.049999,-0.047208,0.114766,-0.460238,0.406309,-0.091774,0.374824,-0.117566,0.068851,1,,,0.46735,,0.1,0.531187,0.282743,0.6,0.119032,0.000201,,,1
0.028572,-0.033104,0.097435,-0.256866,0.274478,-0.075041,0.201502,-0.076481,0.054201,1,0.80934,,0.226715,0.2,,0.557969,0.427554,0.25,0.1238,0.000235,,,1
0.032857,-0.047526,0.174128,-0.126822,0.168706,-0.05741,0.042916,-0.020277,0.017885,1,,,1,,,0.592302,0.313832,0.25,0.164797,0.000738,,,1
0.029999,-0.043596,0.165505,-0.487065,0.671442,-0.236793,0.709649,-0.347521,0.317718,1,,,0.469645,,,0.514942,0.392699,0.333333,0.108762,0.00014,,,1
0.101428,-0.032469,0.026424,-0.110548,0.032613,-0.002464,0.010609,-0.001111,0.000217,1,0.842827,,0.107577,0.2,,0.556047,0.174874,0.111111,0.198479,0.001552,,,1
0.042856,-0.031484,0.059753,-0.27095,0.186638,-0.032895,0.152071,-0.0372,0.016992,1,0.814606,0.75219,0.135585,0.1,0.1,0.49931,0.323102,,0.148116,0.000481,,,1
0.057142,-0.03861,0.066943,-0.255712,0.16089,-0.025904,0.100906,-0.022545,0.009406,1,0.829471,0.707078,0.167465,0.2,0.1,0.606539,0.369297,0.166667,0.153117,0.00055,,,1
0.152854,-0.043327,0.031057,-0.235582,0.061252,-0.004076,0.031807,-0.002936,0.000506,1,0.800551,0.811826,0.108392,0.1,0.1,0.537401,0.106225,,0.221111,0.00239,,,1
0.107142,-0.024078,0.01394,-0.018299,0.003773,-0.000199,0.000384,-0.000028,0.000004,1,0.840793,,0.106501,0.1,,0.555305,0.147868,,0.245868,0.003654,,,1
0.067141,-0.034398,0.046063,-0.300321,0.146058,-0.01818,0.12065,-0.020856,0.006734,1,0.75533,0.780023,0.180296,,0.1,0.522955,0.239983,0.142857,0.110072,0.000147,,,1
0.071429,-0.039579,0.05617,-0.088903,0.045843,-0.006054,0.009768,-0.001792,0.000614,1,0.780138,,0.106742,0.1,,0.574966,0.205786,0.142857,0.116396,0.000184,,,1
0.038571,-0.08294,0.459431,-0.145049,0.291696,-0.150101,0.04837,-0.034555,0.046096,1,,,1,,,0.568614,0.427554,0.25,0.107179,0.000132,,,1
0.037142,-0.060153,0.247507,-0.301797,0.450735,-0.17229,0.21392,-0.113497,0.11247,1,,,1,,,0.550893,0.246198,,0.118405,0.000197,,,1
0.027143,-0.071731,0.483794,-0.213903,0.523903,-0.328257,0.147943,-0.128724,0.209092,1,,,0.107727,,,0.567924,0.626578,0.333333,0.113178,0.000164,,,1
0.047142,-0.054567,0.160128,-0.299212,0.318713,-0.086877,0.165349,-0.062561,0.044206,1,0.812775,,0.226514,0.2,,0.650282,0.429515,0.2,0.125352,0.000247,,,1
0.054284,-0.013222,0.008278,-0.157428,0.035728,-0.002081,0.040386,-0.003261,0.000493,1,,0.816006,0.223054,,,0.598322,0.23562,0.6,0.189177,0.001281,,,1
0.108572,-0.008265,0.001629,-0.044625,0.003179,-0.000059,0.001683,-0.000043,0.000002,1,0.840818,0.829858,0.099279,0.2,0.2,0.601342,0.115846,0.083333,0.305241,0.008681,,,1
0.048572,-0.027722,0.040019,-0.168378,0.088188,-0.011821,0.051049,-0.009494,0.003297,1,0.810279,,0.107538,0.1,,0.644874,0.290888,0.4,0.212603,0.002043,,,1
0.050001,-0.02545,0.032175,-0.251524,0.115394,-0.01355,0.108103,-0.017615,0.005361,,,0.812186,0.99049,,0.1,0.699359,0.287182,0.333333,0.167594,0.000789,,,1
0.038572,-0.022468,0.033261,-0.092021,0.049393,-0.006786,0.01924,-0.003665,0.001304,1,0.820663,,0.106562,0.1,,0.631976,0.346181,0.166667,0.186096,0.001199,,,1
0.135717,-0.000325,0.000031,-0.001164,-0.000039,0,0.000097,0,0,1,0.827576,0.817695,0.466297,0.1,0.1,0.493235,0.07092,,0.813038,0.436962,1.036364,,1
0.041429,-0.0112,0.007757,-0.143234,0.035752,-0.002302,0.043295,-0.003842,0.000642,1,,0.705713,0.470974,,,0.597091,0.373554,0.5,0.208488,0.001889,,,1
0.342856,-0.007177,0.000626,-0.002514,0.000047,0,0.000016,0,0,1,0.833088,,0.106297,0.1,,0.528959,0.038334,0.033333,0.319541,0.010426,0.363636,,1
0.038571,-0.015906,0.016601,-0.233079,0.088073,-0.008533,0.122347,-0.016411,0.004119,1,,,0.049931,,,0.628622,0.352628,0.25,0.179147,0.00103,,,1
0.022857,-0.018611,0.038488,-0.056457,0.042343,-0.008128,0.012385,-0.003297,0.00164,1,,,1,,,0.566521,0.591768,0.333333,0.217917,0.002255,,,1
0.032857,-0.016493,0.021334,-0.368785,0.172432,-0.020725,0.36457,-0.060571,0.018878,1,,,1,,,0.523981,0.253866,0.5,0.148664,0.000488,,,1
0.188577,-0.014984,0.003022,-0.232903,0.016754,-0.000314,0.024713,-0.000632,0.000031,1,0.782375,0.803388,0.358974,0.1,0.1,0.782143,0.095491,0.181818,0.246114,0.003669,,,1
0.090002,-0.026003,0.018922,-0.295561,0.07764,-0.005246,0.083626,-0.0078,0.001366,1,0.748505,0.744892,0.276516,0.1,0.1,0.678883,0.225054,0.333333,0.207323,0.001848,,,1
0.045715,-0.013882,0.010688,-0.070316,0.019675,-0.001412,0.009488,-0.000946,0.000176,1,0.818783,,0.108085,0.1,,0.581481,0.239217,0.333333,0.186832,0.001218,,,1
0.074287,-0.023404,0.018285,-0.1308,0.036973,-0.00268,0.019716,-0.001978,0.000371,1,0.83277,0.701442,0.16988,0.2,,0.800383,0.273058,0.285714,0.229906,0.002794,,,1
0.028571,-0.023067,0.046604,-0.287486,0.210678,-0.039531,0.248466,-0.064666,0.031447,1,,,0.993612,0.1,0.1,0.630182,0.237365,0.25,0.143781,0.000427,,,1
0.035715,-0.028514,0.057295,-0.395332,0.288345,-0.053817,0.378375,-0.098025,0.047424,1,,,0.457863,,,0.649603,0.282253,0.75,0.129828,0.000284,,,1
0.125713,-0.023436,0.010894,-0.208098,0.034966,-0.001512,0.029378,-0.001756,0.000197,1,0.792802,0.782227,0.08665,0.1,0.2,0.713854,0.174203,0.222222,0.191206,0.001337,,,1
0.048571,-0.024218,0.029878,-0.246166,0.110198,-0.012636,0.10597,-0.016861,0.005014,1,0.700768,0.702368,0.990642,,,0.658597,0.392339,0.4,0.135781,0.00034,,,1
0.008572,-0.017728,0.093228,-0.29173,0.55722,-0.272242,0.867322,-0.58854,0.745484,1,,,1,,,0.592735,0.484418,0.666667,0.078784,0.000039,,,1
0.034286,-0.034953,0.089117,-0.141369,0.130828,-0.030979,0.050333,-0.016543,0.010153,1,0.804913,,0.108987,0.1,,0.743915,0.361994,0.333333,0.179473,0.001038,,,1
0.029999,-0.02895,0.069846,-0.187596,0.164099,-0.036766,0.100653,-0.031266,0.018154,1,,,1,,,0.629032,0.304542,,0.159454,0.000646,,,1
0.068571,-0.02586,0.024604,-0.264368,0.091122,-0.00805,0.088199,-0.010794,0.002471,1,0.743456,0.769928,0.18026,,0.2,0.589315,0.163759,0.142857,0.173414,0.000904,,,1
0.041428,-0.034784,0.07265,-0.324807,0.246212,-0.047759,0.217714,-0.058611,0.029466,1,,,0.451742,,,0.5891,0.413708,0.25,0.151694,0.00053,,,1
0.06,-0.022916,0.021895,-0.143479,0.04973,-0.004413,0.029551,-0.003638,0.000837,1,0.83044,0.70046,0.169382,0.1,,0.627814,0.155823,0.285714,0.183665,0.001138,,,1
0.167147,-0.029063,0.012745,-0.166862,0.02646,-0.001076,0.014533,-0.000817,0.000086,1,0.842931,0.770226,0.138166,0.1,,0.72504,0.101443,,0.244106,0.003551,,,1
0.051429,-0.03665,0.066247,-0.468942,0.307683,-0.051666,0.372464,-0.086815,0.037792,1,,0.805029,0.995478,,0.1,0.56383,0.29749,0.2,0.122288,0.000224,,,1
0.024285,-0.045021,0.210251,-0.429407,0.728142,-0.315894,0.656945,-0.395728,0.445069,1,,,0.049933,,,0.569538,0.659347,0.333333,0.110446,0.000149,,,1
0.062857,-0.023137,0.022032,-0.040688,0.013978,-0.001232,0.002361,-0.000287,0.000065,1,0.826649,,0.105811,0.1,,0.549736,0.162656,0.125,0.175348,0.000945,,,1
0.04,-0.037874,0.090086,-0.319141,0.275204,-0.060821,0.219308,-0.067193,0.038504,1,,,1,,,0.661168,0.290888,0.333333,0.148032,0.00048,,,1
0.139999,-0.02657,0.013185,0.000559,-0.000142,0.000008,0.000112,-0.000007,0.000001,1,0.838816,,0.105208,0.3,,0.617183,0.114354,,0.246769,0.003708,1.225806,,1
0.315711,-0.010974,0.001639,-0.002905,0.000125,-0.000002,0.000008,0,0,,0.820782,,0.103039,0.1,,0.461374,0.062779,0.04878,0.194983,0.001445,,,1
0.044285,-0.02768,0.04389,-0.209667,0.120723,-0.017789,0.086651,-0.01773,0.006775,1,0.818812,,0.225153,,,0.7455,0.35772,0.4,0.154152,0.000565,,,1
0.101426,-0.025065,0.015834,-0.168372,0.038405,-0.002252,0.024472,-0.001982,0.000301,1,0.785142,0.826393,0.128085,0.1,,0.694138,0.119773,0.111111,0.215521,0.002158,,,1
0.025714,-0.032591,0.105567,-0.243139,0.286024,-0.08607,0.20228,-0.084535,0.065949,1,,,1,,,0.584132,0.335103,0.4,0.158604,0.000633,,,1
0.037143,-0.0002,0.000005,-0.002086,0.00001,0,0.000518,-0.000001,0,,,0.833145,0.476422,,0.2,0.533408,0.164293,0.2,0.376775,0.020152,0.136364,,1
0.218576,-0.000009,0.000002,-0.034326,0.000002,0,0.000984,0,0,1,,0.852811,0.46218,,0.2,0.499324,0.032403,0.044444,0.253738,0.004145,0.065934,,1
0.04,-0.009365,0.005443,-0.207856,0.043727,-0.002359,0.092045,-0.006874,0.000961,1,,0.700236,0.447379,,0.1,0.680033,0.293505,0.2,0.160455,0.000663,,,1
0.045715,-0.009891,0.005266,-0.150273,0.028862,-0.001424,0.041645,-0.002835,0.000362,1,,0.776812,0.44972,,0.2,0.700689,0.281192,0.166667,0.209466,0.001925,,,1
0.21572,-0.023328,0.006253,-0.195184,0.018631,-0.000464,0.014802,-0.000502,0.000032,1,0.797796,0.7969,0.125621,0.1,0.1,0.844226,0.080776,0.083333,0.277882,0.005963,,,1
0.05,-0.031884,0.049787,-0.338806,0.191861,-0.027824,0.193075,-0.03883,0.014595,1,,,0.105891,0.1,0.1,0.651846,0.358612,0.25,0.162518,0.000698,,,1
0.084286,-0.034214,0.033703,-0.292183,0.104122,-0.009523,0.084229,-0.010657,0.002526,1,0.739422,0.696241,0.642135,0.1,,0.751018,0.176688,0.142857,0.194307,0.001425,,,1
0.044287,-0.031144,0.053865,-0.252954,0.15869,-0.025486,0.122058,-0.027191,0.011316,1,0.737037,,0.091288,0.1,,0.654085,0.252103,,0.162302,0.000694,,,1
0.039999,-0.036376,0.081531,-0.239914,0.195174,-0.040623,0.121997,-0.035243,0.01901,1,0.802117,,0.224359,0.1,0.1,0.620273,0.358612,0.2,0.162152,0.000691,,,1
0.065714,-0.054391,0.109685,-0.249371,0.182574,-0.034205,0.079296,-0.020626,0.010019,1,0.770833,,0.110445,0.1,0.1,0.753675,0.369137,0.333333,0.141254,0.000398,,,1
0.277137,-0.000155,0.000059,-0.224371,0.000033,-0.000004,0.014452,0.000001,0,1,,0.826836,0.424262,,0.2,0.64503,0.073652,0.055556,0.310554,0.009301,0.741936,,1
0.16,-0.000057,0.000029,-0.119371,0.000055,-0.000002,0.00747,-0.000002,0,1,,0.793984,0.437556,,0.1,0.558794,0.12913,0.1,0.306217,0.008793,0.666667,,1
0.025715,-0.003213,0.000986,-0.391952,0.0413,-0.001176,0.47711,-0.01784,0.001316,1,,,0.428242,,,0.622683,0.591768,0.333333,0.127215,0.000262,,,1
0.148572,-0.000215,0.00004,-0.127415,0.000243,-0.000003,0.008861,-0.000008,0,1,,0.832606,0.43232,,0.2,0.575535,0.103722,0.083333,0.314605,0.009796,1.097561,,1
0.028572,-0.0056,0.002561,-0.319774,0.052183,-0.002214,0.282284,-0.016342,0.001795,1,,0.679695,0.424398,,0.1,0.615988,0.370883,,0.139793,0.000382,,,1
0.055713,-0.009024,0.003449,-0.495177,0.068124,-0.002415,0.354307,-0.017292,0.001587,1,,0.758388,0.433271,,0.1,0.533009,0.224266,0.2,0.12418,0.000238,,,1
0.142855,-0.00538,0.0005,-0.204346,0.006402,-0.000055,0.023093,-0.000257,0.000006,1,,0.783093,0.427087,,0.1,0.634589,0.131159,0.090909,0.241764,0.003416,,,1
0.457149,-0.008726,0.000447,-0.285129,0.004509,-0.000021,0.014002,-0.000079,0.000001,1,0.810026,0.812961,0.422769,0.1,0.1,0.605276,0.056099,0.190476,0.31591,0.00996,,,1
0.154287,-0.022354,0.007429,-0.364658,0.043379,-0.001337,0.067183,-0.002835,0.000226,1,0.795311,0.767481,0.294878,0.2,0.2,0.562273,0.106897,0.333333,0.233427,0.002969,,,1
0.042858,-0.026542,0.036996,-0.505432,0.255332,-0.03306,0.460012,-0.082549,0.027707,1,,0.674099,0.417633,,0.1,0.568921,0.464828,0.75,0.136332,0.000345,,,1
0.031429,-0.024263,0.044463,-0.000727,0.000413,-0.000058,0.000126,-0.00003,0.000013,,,,1,,,0.569104,0.427589,0.25,0.187107,0.001226,0.75,,1
0.034285,-0.012666,0.010829,-0.279771,0.08662,-0.006876,0.181146,-0.01991,0.004095,1,,0.728183,0.426618,,0.1,0.618677,0.256457,0.333333,0.145273,0.000445,,,1
0.037143,-0.024711,0.037466,-0.315654,0.173438,-0.024415,0.209802,-0.040929,0.014928,1,,,0.470861,0.1,0.1,0.548074,0.479966,0.25,0.165515,0.00075,,,1
0.062856,-0.020391,0.014937,-0.354924,0.093935,-0.006388,0.154789,-0.014545,0.002563,1,,0.719145,0.246642,,0.1,0.582458,0.251463,0.166667,0.175364,0.000946,,,1
0.429991,-0.004376,0.000183,-0.119695,0.001019,-0.000004,0.002677,-0.000008,0,1,0.813479,0.824472,0.357314,0.1,0.3,0.512986,0.046359,0.043478,0.491562,0.058387,,,1
0.321422,-0.017983,0.002361,-0.252982,0.011712,-0.000142,0.015686,-0.000257,0.000008,1,0.806701,0.824149,0.206193,0.1,0.1,0.610066,0.052014,0.210526,0.28802,0.006882,,,1
0.148569,-0.031234,0.014927,-0.239725,0.04139,-0.001837,0.030155,-0.001849,0.000213,1,0.818075,0.751022,0.511478,0.1,0.1,0.57517,0.114176,0.2,0.21841,0.002276,,,1
0.067142,-0.034697,0.04031,-0.343366,0.144707,-0.015612,0.135616,-0.020296,0.005675,1,0.791237,0.724725,0.367094,0.1,,0.560041,0.243488,0.333333,0.159898,0.000654,,,1
0.061427,-0.025649,0.025385,-0.012413,0.004367,-0.000394,0.000265,-0.000033,0.000008,2,0.759199,,0.11379,,,0.522534,0.251463,0.285714,0.185522,0.001185,,,1
0.127141,-0.030396,0.016494,-0.291301,0.05723,-0.002882,0.05206,-0.003629,0.000473,1,0.769108,0.813923,0.60412,0.2,0.3,0.632754,0.179216,0.2,0.203039,0.001699,,,1
0.112858,-0.019953,0.008363,-0.001724,0.000187,-0.000004,0.000133,-0.000007,0.000001,2,0.827343,,0.113037,0.4,,0.532725,0.148745,0.153846,0.288166,0.006896,0.518519,,1
0.111431,-0.036143,0.027965,-0.018426,0.005089,-0.00036,0.000365,-0.000035,0.000006,2,0.788681,,0.113089,0.1,,0.58488,0.130804,0.222222,0.209318,0.00192,,,1
0.045714,-0.048785,0.122142,-0.101707,0.092465,-0.021511,0.01837,-0.005934,0.00358,2,0.796835,,0.114621,0.1,,0.583643,0.379214,0.4,0.146301,0.000458,,,1
0.21143,-0.0297,0.009722,-0.231997,0.027229,-0.000825,0.020221,-0.00084,0.000066,1,0.822647,0.824653,0.184879,0.3,0.1,0.555419,0.073959,0.25,0.259668,0.004546,,,1
0.035715,-0.042763,0.117833,-0.280043,0.280091,-0.071684,0.173574,-0.06166,0.040902,1,0.790622,,0.993544,0.1,0.1,0.501731,0.361994,0.2,0.133874,0.000321,,,1
0.07,-0.040928,0.055242,-0.262025,0.128311,-0.016084,0.077796,-0.013529,0.004395,1,0.760651,0.794486,0.166578,0.1,,0.518383,0.141242,0.142857,0.157284,0.000612,,,1
0.098572,-0.060284,0.086924,-0.432888,0.226642,-0.030356,0.154576,-0.028747,0.009981,1,0.803342,,0.105911,0.1,0.1,0.524394,0.183636,0.111111,0.184213,0.001152,,,1
0.025714,-0.031801,0.094501,-0.04383,0.047326,-0.013079,0.006201,-0.002381,0.001707,2,0.692547,,0.112171,0.1,,0.517041,0.366138,0.6,0.107265,0.000132,,,1
0.145711,-0.000937,0.000065,-0.031807,0.000082,-0.000001,0.000652,0,0,,,0.829328,0.426931,,0.1,0.585854,0.106663,0.181818,0.6798,0.213562,0.434783,,1
0.024285,-0.003965,0.001507,-0.199879,0.026807,-0.000944,0.12814,-0.006092,0.000555,1,,0.67547,0.420338,,0.1,0.566053,0.370883,,0.167849,0.000794,,,1
0.067144,-0.006563,0.001468,-0.214777,0.017062,-0.000353,0.053176,-0.001494,0.00008,1,,0.807746,0.415612,,0.1,0.602292,0.244615,0.142857,0.200666,0.001621,,,1
0.122859,-0.011886,0.002469,-0.199648,0.014729,-0.000283,0.023576,-0.000615,0.000031,1,0.785703,0.766995,0.393346,0.1,0.1,1,0.131408,0.2,0.261586,0.004682,,,1
0.348572,-0.007571,0.00036,-0.108928,0.001731,-0.000007,0.002619,-0.000014,0,1,0.758325,0.831755,0.396147,0.1,0.1,1,0.059525,0.038462,0.42781,0.033497,,,1
0.181428,-0.014487,0.002506,-0.140391,0.008768,-0.000141,0.008233,-0.000183,0.000008,1,0.749175,0.782985,0.341292,0.3,0.1,0.999107,0.130125,0.153846,0.292104,0.00728,,,1
0.110001,-0.016781,0.005541,-0.405375,0.04793,-0.001468,0.109822,-0.004605,0.000365,1,,0.805224,0.405433,,0.2,1,0.16567,0.285714,0.199746,0.001592,,,1
0.045714,-0.018307,0.016065,-0.457856,0.145644,-0.011872,0.344743,-0.03895,0.008229,1,,0.74288,0.404444,,0.1,0.909689,0.392339,0.4,0.125311,0.000247,,,1
0.042858,-0.025524,0.032266,-0.189017,0.086768,-0.010192,0.061231,-0.009988,0.003042,1,,,0.400007,,,0.945712,0.369297,0.4,0.210404,0.00196,,,1
0.608557,-0.019611,0.001429,-0.332491,0.008338,-0.000056,0.013597,-0.00012,0.000002,1,0.798063,0.823305,0.426398,0.2,0.1,0.821179,0.035079,0.043478,0.323592,0.010965,,,1
0.052856,-0.022253,0.019698,-0.251442,0.080801,-0.006649,0.086605,-0.009894,0.002112,1,,0.775519,0.39667,,0.1,0.595678,0.192374,0.333333,0.168487,0.000806,,,1
